matchday_nr,home_team_name,away_team_name,hist_home_team_win,hist_draw,hist_away_team_win,hist_goal_dif,season
22,FC Schalke 04,1. FSV Mainz 05,10.0,5.0,3.0,18.0,2014
22,Borussia Mönchengladbach,TSG 1899 Hoffenheim,2.0,4.0,6.0,-5.0,2014
22,VfB Stuttgart,Hertha BSC,20.0,15.0,21.0,9.0,2014
22,Hannover 96,FC Bayern München,9.0,8.0,31.0,-80.0,2014
22,VfL Wolfsburg,Bayer Leverkusen,12.0,5.0,17.0,-13.0,2014
22,1. FC Nürnberg,Eintracht Braunschweig,8.0,3.0,9.0,-4.0,2014
22,SC Freiburg,FC Augsburg,10.0,5.0,1.0,14.0,2014
22,Hamburger SV,Borussia Dortmund,33.0,27.0,32.0,7.0,2014
22,Eintracht Frankfurt,Werder Bremen,30.0,18.0,38.0,-17.0,2014
23,Borussia Dortmund,1. FC Nürnberg,31.0,18.0,13.0,38.0,2014
23,FC Bayern München,FC Schalke 04,43.0,25.0,18.0,79.0,2014
23,Bayer Leverkusen,1. FSV Mainz 05,5.0,3.0,6.0,-1.0,2014
23,Werder Bremen,Hamburger SV,34.0,33.0,31.0,-2.0,2014
23,TSG 1899 Hoffenheim,VfL Wolfsburg,3.0,2.0,5.0,-9.0,2014
23,FC Augsburg,Hannover 96,0.0,4.0,2.0,-4.0,2014
23,Eintracht Braunschweig,Borussia Mönchengladbach,6.0,12.0,18.0,-44.0,2014
23,Eintracht Frankfurt,VfB Stuttgart,28.0,18.0,38.0,-18.0,2014
23,Hertha BSC,SC Freiburg,12.0,11.0,7.0,8.0,2014
24,FC Schalke 04,TSG 1899 Hoffenheim,3.0,3.0,4.0,2.0,2014
24,Borussia Mönchengladbach,FC Augsburg,3.0,2.0,1.0,4.0,2014
24,VfB Stuttgart,Eintracht Braunschweig,15.0,8.0,13.0,17.0,2014
24,Hannover 96,Bayer Leverkusen,7.0,10.0,17.0,-21.0,2014
24,VfL Wolfsburg,FC Bayern München,3.0,5.0,24.0,-42.0,2014
24,1. FC Nürnberg,Werder Bremen,16.0,16.0,28.0,-24.0,2014
24,SC Freiburg,Borussia Dortmund,3.0,8.0,17.0,-26.0,2014
24,1. FSV Mainz 05,Hertha BSC,3.0,11.0,8.0,-16.0,2014
24,Hamburger SV,Eintracht Frankfurt,41.0,20.0,27.0,47.0,2014
25,Borussia Dortmund,Borussia Mönchengladbach,28.0,28.0,26.0,-1.0,2014
25,FC Bayern München,Bayer Leverkusen,40.0,13.0,15.0,49.0,2014
25,Werder Bremen,VfB Stuttgart,32.0,29.0,33.0,13.0,2014
25,TSG 1899 Hoffenheim,1. FSV Mainz 05,2.0,3.0,5.0,-3.0,2014
25,FC Augsburg,FC Schalke 04,0.0,2.0,2.0,-4.0,2014
25,Hamburger SV,1. FC Nürnberg,32.0,16.0,14.0,49.0,2014
25,Eintracht Braunschweig,VfL Wolfsburg,0.0,0.0,2.0,-4.0,2014
25,Eintracht Frankfurt,SC Freiburg,12.0,4.0,8.0,11.0,2014
25,Hertha BSC,Hannover 96,25.0,18.0,13.0,24.0,2014
26,FC Schalke 04,Eintracht Braunschweig,11.0,12.0,19.0,-17.0,2014
26,Borussia Mönchengladbach,Hertha BSC,16.0,14.0,20.0,-8.0,2014
26,Bayer Leverkusen,TSG 1899 Hoffenheim,9.0,1.0,0.0,20.0,2014
26,VfB Stuttgart,Hamburger SV,34.0,20.0,42.0,4.0,2014
26,Hannover 96,Borussia Dortmund,10.0,15.0,21.0,-34.0,2014
26,VfL Wolfsburg,FC Augsburg,0.0,2.0,2.0,-3.0,2014
26,1. FC Nürnberg,Eintracht Frankfurt,14.0,18.0,24.0,-21.0,2014
26,SC Freiburg,Werder Bremen,6.0,3.0,19.0,-36.0,2014
26,1. FSV Mainz 05,FC Bayern München,3.0,2.0,9.0,-19.0,2014
27,Borussia Dortmund,FC Schalke 04,29.0,24.0,29.0,8.0,2014
27,Werder Bremen,VfL Wolfsburg,13.0,7.0,12.0,9.0,2014
27,1. FC Nürnberg,VfB Stuttgart,19.0,15.0,32.0,-44.0,2014
27,TSG 1899 Hoffenheim,Hannover 96,5.0,2.0,3.0,7.0,2014
27,FC Augsburg,Bayer Leverkusen,0.0,0.0,4.0,-9.0,2014
27,Hamburger SV,SC Freiburg,12.0,9.0,7.0,21.0,2014
27,Eintracht Braunschweig,1. FSV Mainz 05,4.0,1.0,3.0,9.0,2014
27,Eintracht Frankfurt,Borussia Mönchengladbach,30.0,22.0,26.0,12.0,2014
27,Hertha BSC,FC Bayern München,9.0,16.0,31.0,-69.0,2014
28,FC Bayern München,TSG 1899 Hoffenheim,7.0,3.0,0.0,17.0,2014
28,FC Schalke 04,Hertha BSC,30.0,11.0,25.0,17.0,2014
28,Borussia Mönchengladbach,Hamburger SV,30.0,24.0,36.0,-2.0,2014
28,Bayer Leverkusen,Eintracht Braunschweig,6.0,1.0,3.0,2.0,2014
28,VfB Stuttgart,Borussia Dortmund,38.0,23.0,29.0,16.0,2014
28,Hannover 96,Werder Bremen,11.0,14.0,27.0,-51.0,2014
28,VfL Wolfsburg,Eintracht Frankfurt,11.0,9.0,4.0,9.0,2014
28,SC Freiburg,1. FC Nürnberg,8.0,5.0,11.0,-10.0,2014
28,1. FSV Mainz 05,FC Augsburg,3.0,5.0,4.0,0.0,2014
29,Borussia Dortmund,VfL Wolfsburg,17.0,10.0,7.0,21.0,2014
29,VfB Stuttgart,SC Freiburg,16.0,2.0,10.0,7.0,2014
29,Werder Bremen,FC Schalke 04,38.0,18.0,32.0,24.0,2014
29,1. FC Nürnberg,Borussia Mönchengladbach,25.0,10.0,25.0,-12.0,2014
29,FC Augsburg,FC Bayern München,0.0,0.0,4.0,-7.0,2014
29,Hamburger SV,Bayer Leverkusen,25.0,19.0,24.0,-11.0,2014
29,Eintracht Braunschweig,Hannover 96,9.0,10.0,13.0,-12.0,2014
29,Eintracht Frankfurt,1. FSV Mainz 05,4.0,11.0,3.0,-1.0,2014
29,Hertha BSC,TSG 1899 Hoffenheim,3.0,1.0,2.0,-2.0,2014
30,FC Bayern München,Borussia Dortmund,38.0,28.0,22.0,53.0,2014
30,FC Schalke 04,Eintracht Frankfurt,30.0,20.0,28.0,0.0,2014
30,Borussia Mönchengladbach,VfB Stuttgart,23.0,26.0,37.0,-41.0,2014
30,Bayer Leverkusen,Hertha BSC,15.0,11.0,8.0,20.0,2014
30,Hannover 96,Hamburger SV,15.0,15.0,20.0,-6.0,2014
30,VfL Wolfsburg,1. FC Nürnberg,6.0,10.0,10.0,-3.0,2014
30,TSG 1899 Hoffenheim,FC Augsburg,2.0,3.0,1.0,3.0,2014
30,SC Freiburg,Eintracht Braunschweig,11.0,5.0,2.0,15.0,2014
30,1. FSV Mainz 05,Werder Bremen,3.0,3.0,8.0,-12.0,2014
31,Borussia Dortmund,1. FSV Mainz 05,6.0,6.0,2.0,8.0,2014
31,VfB Stuttgart,FC Schalke 04,41.0,14.0,31.0,39.0,2014
31,Werder Bremen,TSG 1899 Hoffenheim,6.0,3.0,1.0,6.0,2014
31,1. FC Nürnberg,Bayer Leverkusen,12.0,13.0,23.0,-33.0,2014
31,SC Freiburg,Borussia Mönchengladbach,9.0,10.0,7.0,6.0,2014
31,FC Augsburg,Hertha BSC,1.0,2.0,1.0,2.0,2014
31,Hamburger SV,VfL Wolfsburg,9.0,12.0,11.0,-7.0,2014
31,Eintracht Braunschweig,FC Bayern München,5.0,11.0,20.0,-40.0,2014
31,Eintracht Frankfurt,Hannover 96,14.0,16.0,16.0,1.0,2014
32,FC Bayern München,Werder Bremen,43.0,25.0,26.0,49.0,2014
32,FC Schalke 04,Borussia Mönchengladbach,24.0,25.0,31.0,-37.0,2014
32,Bayer Leverkusen,Borussia Dortmund,24.0,19.0,27.0,-7.0,2014
32,Hannover 96,VfB Stuttgart,18.0,8.0,22.0,-10.0,2014
32,VfL Wolfsburg,SC Freiburg,6.0,7.0,9.0,-2.0,2014
32,TSG 1899 Hoffenheim,Eintracht Frankfurt,4.0,2.0,2.0,2.0,2014
32,1. FSV Mainz 05,1. FC Nürnberg,13.0,7.0,12.0,-5.0,2014
32,FC Augsburg,Hamburger SV,2.0,1.0,1.0,0.0,2014
32,Hertha BSC,Eintracht Braunschweig,14.0,16.0,12.0,3.0,2014
33,Borussia Dortmund,TSG 1899 Hoffenheim,3.0,3.0,4.0,-1.0,2014
33,Borussia Mönchengladbach,1. FSV Mainz 05,8.0,5.0,7.0,4.0,2014
33,VfB Stuttgart,VfL Wolfsburg,15.0,5.0,12.0,1.0,2014
33,Werder Bremen,Hertha BSC,32.0,12.0,18.0,36.0,2014
33,1. FC Nürnberg,Hannover 96,14.0,15.0,15.0,-1.0,2014
33,SC Freiburg,FC Schalke 04,14.0,5.0,19.0,-14.0,2014
33,Hamburger SV,FC Bayern München,19.0,21.0,56.0,-111.0,2014
33,Eintracht Braunschweig,FC Augsburg,0.0,1.0,1.0,-1.0,2014
33,Eintracht Frankfurt,Bayer Leverkusen,20.0,12.0,24.0,-11.0,2014
34,FC Bayern München,VfB Stuttgart,55.0,20.0,17.0,78.0,2014
34,FC Schalke 04,1. FC Nürnberg,24.0,13.0,15.0,21.0,2014
34,Bayer Leverkusen,Werder Bremen,17.0,27.0,22.0,2.0,2014
34,Hannover 96,SC Freiburg,6.0,12.0,10.0,-7.0,2014
34,VfL Wolfsburg,Borussia Mönchengladbach,15.0,3.0,8.0,14.0,2014
34,TSG 1899 Hoffenheim,Eintracht Braunschweig,,,,,2014
34,1. FSV Mainz 05,Hamburger SV,3.0,5.0,6.0,-3.0,2014
34,FC Augsburg,Eintracht Frankfurt,1.0,0.0,1.0,0.0,2014
34,Hertha BSC,Borussia Dortmund,15.0,14.0,23.0,-18.0,2014
1,Borussia Dortmund,Werder Bremen,33.0,16.0,39.0,-21.0,2012
1,Borussia Mönchengladbach,TSG 1899 Hoffenheim,1.0,3.0,6.0,-6.0,2012
1,VfB Stuttgart,VfL Wolfsburg,15.0,5.0,10.0,4.0,2012
1,Hannover 96,FC Schalke 04,14.0,13.0,27.0,-33.0,2012
1,SC Freiburg,1. FSV Mainz 05,9.0,8.0,7.0,-3.0,2012
1,FC Augsburg,Fortuna Düsseldorf,2.0,1.0,1.0,4.0,2012
1,Hamburger SV,1. FC Nürnberg,32.0,15.0,13.0,50.0,2012
1,SpVgg Greuther Fürth,FC Bayern München,,,,,2012
1,Eintracht Frankfurt,Bayer Leverkusen,19.0,12.0,23.0,-10.0,2012
2,FC Bayern München,VfB Stuttgart,53.0,20.0,17.0,71.0,2012
2,FC Schalke 04,FC Augsburg,1.0,1.0,0.0,2.0,2012
2,Bayer Leverkusen,SC Freiburg,12.0,7.0,7.0,15.0,2012
2,VfL Wolfsburg,Hannover 96,15.0,6.0,11.0,5.0,2012
2,Werder Bremen,Hamburger SV,33.0,33.0,30.0,-3.0,2012
2,1. FC Nürnberg,Borussia Dortmund,13.0,17.0,30.0,-35.0,2012
2,TSG 1899 Hoffenheim,Eintracht Frankfurt,4.0,2.0,0.0,7.0,2012
2,1. FSV Mainz 05,SpVgg Greuther Fürth,5.0,2.0,15.0,-18.0,2012
2,Fortuna Düsseldorf,Borussia Mönchengladbach,14.0,8.0,22.0,-26.0,2012
3,Borussia Dortmund,Bayer Leverkusen,25.0,19.0,24.0,3.0,2012
3,FC Bayern München,1. FSV Mainz 05,7.0,2.0,3.0,14.0,2012
3,Borussia Mönchengladbach,1. FC Nürnberg,25.0,10.0,23.0,14.0,2012
3,VfB Stuttgart,Fortuna Düsseldorf,18.0,9.0,13.0,26.0,2012
3,Hannover 96,Werder Bremen,10.0,14.0,26.0,-50.0,2012
3,SC Freiburg,TSG 1899 Hoffenheim,3.0,3.0,2.0,0.0,2012
3,FC Augsburg,VfL Wolfsburg,2.0,0.0,0.0,3.0,2012
3,SpVgg Greuther Fürth,FC Schalke 04,1.0,1.0,0.0,1.0,2012
3,Eintracht Frankfurt,Hamburger SV,25.0,20.0,41.0,-50.0,2012
4,FC Schalke 04,FC Bayern München,18.0,25.0,41.0,-73.0,2012
4,Bayer Leverkusen,Borussia Mönchengladbach,22.0,23.0,15.0,23.0,2012
4,VfL Wolfsburg,SpVgg Greuther Fürth,,,,,2012
4,Werder Bremen,VfB Stuttgart,31.0,28.0,33.0,10.0,2012
4,1. FC Nürnberg,Eintracht Frankfurt,14.0,17.0,23.0,-20.0,2012
4,TSG 1899 Hoffenheim,Hannover 96,4.0,2.0,2.0,6.0,2012
4,1. FSV Mainz 05,FC Augsburg,2.0,4.0,4.0,-2.0,2012
4,Hamburger SV,Borussia Dortmund,31.0,27.0,32.0,3.0,2012
4,Fortuna Düsseldorf,SC Freiburg,4.0,3.0,5.0,-4.0,2012
5,FC Bayern München,VfL Wolfsburg,22.0,5.0,3.0,37.0,2012
5,FC Schalke 04,1. FSV Mainz 05,9.0,4.0,3.0,15.0,2012
5,Borussia Mönchengladbach,Hamburger SV,30.0,23.0,35.0,-1.0,2012
5,VfB Stuttgart,TSG 1899 Hoffenheim,4.0,4.0,0.0,6.0,2012
5,Hannover 96,1. FC Nürnberg,14.0,14.0,14.0,-2.0,2012
5,SC Freiburg,Werder Bremen,5.0,3.0,18.0,-36.0,2012
5,FC Augsburg,Bayer Leverkusen,0.0,0.0,2.0,-6.0,2012
5,SpVgg Greuther Fürth,Fortuna Düsseldorf,2.0,5.0,3.0,-1.0,2012
5,Eintracht Frankfurt,Borussia Dortmund,27.0,15.0,36.0,-35.0,2012
6,Borussia Dortmund,Borussia Mönchengladbach,27.0,27.0,26.0,-6.0,2012
6,Bayer Leverkusen,SpVgg Greuther Fürth,,,,,2012
6,VfL Wolfsburg,1. FSV Mainz 05,10.0,7.0,5.0,3.0,2012
6,Werder Bremen,FC Bayern München,26.0,25.0,41.0,-42.0,2012
6,1. FC Nürnberg,VfB Stuttgart,19.0,14.0,31.0,-42.0,2012
6,TSG 1899 Hoffenheim,FC Augsburg,2.0,2.0,0.0,4.0,2012
6,Hamburger SV,Hannover 96,19.0,15.0,14.0,9.0,2012
6,Eintracht Frankfurt,SC Freiburg,11.0,3.0,8.0,10.0,2012
6,Fortuna Düsseldorf,FC Schalke 04,10.0,11.0,17.0,-7.0,2012
7,FC Bayern München,TSG 1899 Hoffenheim,5.0,3.0,0.0,14.0,2012
7,FC Schalke 04,VfL Wolfsburg,8.0,13.0,9.0,2.0,2012
7,Borussia Mönchengladbach,Eintracht Frankfurt,24.0,22.0,30.0,-15.0,2012
7,VfB Stuttgart,Bayer Leverkusen,22.0,17.0,27.0,-19.0,2012
7,Hannover 96,Borussia Dortmund,10.0,14.0,20.0,-32.0,2012
7,SC Freiburg,1. FC Nürnberg,7.0,4.0,11.0,-13.0,2012
7,1. FSV Mainz 05,Fortuna Düsseldorf,3.0,3.0,4.0,0.0,2012
7,FC Augsburg,Werder Bremen,0.0,2.0,0.0,0.0,2012
7,SpVgg Greuther Fürth,Hamburger SV,,,,,2012
8,Borussia Dortmund,FC Schalke 04,29.0,24.0,27.0,10.0,2012
8,Bayer Leverkusen,1. FSV Mainz 05,5.0,2.0,5.0,0.0,2012
8,VfL Wolfsburg,SC Freiburg,5.0,7.0,8.0,-3.0,2012
8,Werder Bremen,Borussia Mönchengladbach,36.0,20.0,30.0,-1.0,2012
8,1. FC Nürnberg,FC Augsburg,5.0,5.0,2.0,1.0,2012
8,TSG 1899 Hoffenheim,SpVgg Greuther Fürth,1.0,0.0,1.0,2.0,2012
8,Hamburger SV,VfB Stuttgart,41.0,20.0,33.0,-4.0,2012
8,Eintracht Frankfurt,Hannover 96,13.0,15.0,16.0,-1.0,2012
8,Fortuna Düsseldorf,FC Bayern München,10.0,9.0,25.0,-41.0,2012
9,FC Bayern München,Bayer Leverkusen,39.0,13.0,14.0,49.0,2012
9,FC Schalke 04,1. FC Nürnberg,23.0,13.0,14.0,23.0,2012
9,VfB Stuttgart,Eintracht Frankfurt,36.0,18.0,28.0,16.0,2012
9,Hannover 96,Borussia Mönchengladbach,14.0,9.0,25.0,-19.0,2012
9,SC Freiburg,Borussia Dortmund,3.0,8.0,15.0,-20.0,2012
9,1. FSV Mainz 05,TSG 1899 Hoffenheim,4.0,2.0,2.0,0.0,2012
9,FC Augsburg,Hamburger SV,1.0,1.0,0.0,1.0,2012
9,SpVgg Greuther Fürth,Werder Bremen,,,,,2012
9,Fortuna Düsseldorf,VfL Wolfsburg,0.0,2.0,2.0,-3.0,2012
10,Borussia Dortmund,VfB Stuttgart,28.0,22.0,38.0,-17.0,2012
10,Borussia Mönchengladbach,SC Freiburg,7.0,9.0,8.0,-4.0,2012
10,Bayer Leverkusen,Fortuna Düsseldorf,7.0,12.0,7.0,1.0,2012
10,Hannover 96,FC Augsburg,0.0,4.0,0.0,0.0,2012
10,Werder Bremen,1. FSV Mainz 05,7.0,2.0,3.0,11.0,2012
10,1. FC Nürnberg,VfL Wolfsburg,9.0,9.0,6.0,2.0,2012
10,TSG 1899 Hoffenheim,FC Schalke 04,3.0,3.0,2.0,0.0,2012
10,Hamburger SV,FC Bayern München,19.0,21.0,54.0,-101.0,2012
10,Eintracht Frankfurt,SpVgg Greuther Fürth,4.0,3.0,3.0,0.0,2012
11,FC Bayern München,Eintracht Frankfurt,41.0,20.0,21.0,46.0,2012
11,FC Schalke 04,Werder Bremen,30.0,18.0,38.0,-27.0,2012
11,VfB Stuttgart,Hannover 96,22.0,7.0,17.0,12.0,2012
11,VfL Wolfsburg,Bayer Leverkusen,11.0,4.0,17.0,-15.0,2012
11,SC Freiburg,Hamburger SV,6.0,8.0,12.0,-22.0,2012
11,1. FSV Mainz 05,1. FC Nürnberg,12.0,7.0,11.0,-5.0,2012
11,FC Augsburg,Borussia Dortmund,0.0,1.0,1.0,-4.0,2012
11,SpVgg Greuther Fürth,Borussia Mönchengladbach,0.0,2.0,4.0,-9.0,2012
11,Fortuna Düsseldorf,TSG 1899 Hoffenheim,,,,,2012
12,Borussia Dortmund,SpVgg Greuther Fürth,,,,,2012
12,Borussia Mönchengladbach,VfB Stuttgart,23.0,26.0,35.0,-38.0,2012
12,Bayer Leverkusen,FC Schalke 04,25.0,17.0,14.0,18.0,2012
12,Hannover 96,SC Freiburg,6.0,12.0,8.0,-4.0,2012
12,Werder Bremen,Fortuna Düsseldorf,18.0,11.0,13.0,11.0,2012
12,1. FC Nürnberg,FC Bayern München,11.0,11.0,34.0,-39.0,2012
12,TSG 1899 Hoffenheim,VfL Wolfsburg,3.0,1.0,4.0,-7.0,2012
12,Hamburger SV,1. FSV Mainz 05,4.0,5.0,3.0,1.0,2012
12,Eintracht Frankfurt,FC Augsburg,,,,,2012
13,FC Bayern München,Hannover 96,29.0,8.0,9.0,70.0,2012
13,FC Schalke 04,Eintracht Frankfurt,30.0,19.0,27.0,1.0,2012
13,VfL Wolfsburg,Werder Bremen,11.0,6.0,13.0,-12.0,2012
13,TSG 1899 Hoffenheim,Bayer Leverkusen,0.0,1.0,7.0,-14.0,2012
13,SC Freiburg,VfB Stuttgart,9.0,2.0,15.0,-9.0,2012
13,1. FSV Mainz 05,Borussia Dortmund,2.0,6.0,4.0,-5.0,2012
13,FC Augsburg,Borussia Mönchengladbach,1.0,1.0,2.0,-3.0,2012
13,SpVgg Greuther Fürth,1. FC Nürnberg,3.0,8.0,9.0,-11.0,2012
13,Fortuna Düsseldorf,Hamburger SV,12.0,12.0,20.0,-21.0,2012
14,Borussia Dortmund,Fortuna Düsseldorf,15.0,7.0,14.0,14.0,2012
14,Borussia Mönchengladbach,VfL Wolfsburg,7.0,3.0,14.0,-14.0,2012
14,VfB Stuttgart,FC Augsburg,4.0,0.0,2.0,6.0,2012
14,Hannover 96,SpVgg Greuther Fürth,6.0,4.0,2.0,10.0,2012
14,Werder Bremen,Bayer Leverkusen,22.0,27.0,15.0,2.0,2012
14,1. FC Nürnberg,TSG 1899 Hoffenheim,1.0,2.0,3.0,-5.0,2012
14,SC Freiburg,FC Bayern München,3.0,5.0,18.0,-33.0,2012
14,Hamburger SV,FC Schalke 04,34.0,21.0,33.0,16.0,2012
14,Eintracht Frankfurt,1. FSV Mainz 05,4.0,10.0,2.0,1.0,2012
15,FC Bayern München,Borussia Dortmund,38.0,26.0,22.0,53.0,2012
15,FC Schalke 04,Borussia Mönchengladbach,23.0,24.0,31.0,-38.0,2012
15,Bayer Leverkusen,1. FC Nürnberg,21.0,13.0,12.0,30.0,2012
15,VfL Wolfsburg,Hamburger SV,11.0,10.0,9.0,7.0,2012
15,TSG 1899 Hoffenheim,Werder Bremen,1.0,2.0,5.0,-3.0,2012
15,1. FSV Mainz 05,Hannover 96,10.0,8.0,12.0,-5.0,2012
15,FC Augsburg,SC Freiburg,1.0,4.0,9.0,-12.0,2012
15,SpVgg Greuther Fürth,VfB Stuttgart,1.0,1.0,2.0,-2.0,2012
15,Fortuna Düsseldorf,Eintracht Frankfurt,9.0,15.0,22.0,-36.0,2012
16,Borussia Dortmund,VfL Wolfsburg,17.0,9.0,6.0,22.0,2012
16,Borussia Mönchengladbach,1. FSV Mainz 05,6.0,5.0,7.0,0.0,2012
16,VfB Stuttgart,FC Schalke 04,39.0,14.0,31.0,36.0,2012
16,Hannover 96,Bayer Leverkusen,6.0,10.0,16.0,-20.0,2012
16,1. FC Nürnberg,Fortuna Düsseldorf,12.0,8.0,6.0,12.0,2012
16,SC Freiburg,SpVgg Greuther Fürth,5.0,11.0,6.0,-5.0,2012
16,FC Augsburg,FC Bayern München,0.0,0.0,2.0,-2.0,2012
16,Hamburger SV,TSG 1899 Hoffenheim,3.0,2.0,3.0,-7.0,2012
16,Eintracht Frankfurt,Werder Bremen,29.0,17.0,38.0,-20.0,2012
17,FC Bayern München,Borussia Mönchengladbach,42.0,26.0,20.0,59.0,2012
17,FC Schalke 04,SC Freiburg,18.0,5.0,13.0,15.0,2012
17,Bayer Leverkusen,Hamburger SV,22.0,19.0,25.0,7.0,2012
17,VfL Wolfsburg,Eintracht Frankfurt,11.0,8.0,3.0,11.0,2012
17,Werder Bremen,1. FC Nürnberg,28.0,15.0,15.0,25.0,2012
17,TSG 1899 Hoffenheim,Borussia Dortmund,3.0,3.0,2.0,2.0,2012
17,1. FSV Mainz 05,VfB Stuttgart,4.0,3.0,7.0,-3.0,2012
17,SpVgg Greuther Fürth,FC Augsburg,10.0,7.0,7.0,2.0,2012
17,Fortuna Düsseldorf,Hannover 96,9.0,4.0,5.0,7.0,2012
18,FC Bayern München,SpVgg Greuther Fürth,,,,,2013
18,FC Schalke 04,Hannover 96,27.0,13.0,14.0,33.0,2013
18,Bayer Leverkusen,Eintracht Frankfurt,23.0,12.0,19.0,10.0,2013
18,VfL Wolfsburg,VfB Stuttgart,10.0,5.0,15.0,-4.0,2013
18,Werder Bremen,Borussia Dortmund,39.0,16.0,33.0,21.0,2013
18,1. FC Nürnberg,Hamburger SV,13.0,15.0,32.0,-50.0,2013
18,TSG 1899 Hoffenheim,Borussia Mönchengladbach,6.0,3.0,1.0,6.0,2013
18,1. FSV Mainz 05,SC Freiburg,7.0,8.0,9.0,3.0,2013
18,Fortuna Düsseldorf,FC Augsburg,1.0,1.0,2.0,-4.0,2013
19,Borussia Dortmund,1. FC Nürnberg,30.0,17.0,13.0,35.0,2013
19,Borussia Mönchengladbach,Fortuna Düsseldorf,22.0,8.0,14.0,26.0,2013
19,VfB Stuttgart,FC Bayern München,17.0,20.0,53.0,-71.0,2013
19,Hannover 96,VfL Wolfsburg,11.0,6.0,15.0,-5.0,2013
19,SC Freiburg,Bayer Leverkusen,7.0,7.0,12.0,-15.0,2013
19,FC Augsburg,FC Schalke 04,0.0,1.0,1.0,-2.0,2013
19,Hamburger SV,Werder Bremen,30.0,33.0,33.0,3.0,2013
19,SpVgg Greuther Fürth,1. FSV Mainz 05,15.0,2.0,5.0,18.0,2013
19,Eintracht Frankfurt,TSG 1899 Hoffenheim,0.0,2.0,4.0,-7.0,2013
20,FC Schalke 04,SpVgg Greuther Fürth,0.0,1.0,1.0,-1.0,2013
20,Bayer Leverkusen,Borussia Dortmund,24.0,19.0,25.0,-3.0,2013
20,VfL Wolfsburg,FC Augsburg,0.0,0.0,2.0,-3.0,2013
20,Werder Bremen,Hannover 96,26.0,14.0,10.0,50.0,2013
20,1. FC Nürnberg,Borussia Mönchengladbach,23.0,10.0,25.0,-14.0,2013
20,TSG 1899 Hoffenheim,SC Freiburg,2.0,3.0,3.0,0.0,2013
20,1. FSV Mainz 05,FC Bayern München,3.0,2.0,7.0,-14.0,2013
20,Hamburger SV,Eintracht Frankfurt,41.0,20.0,25.0,50.0,2013
20,Fortuna Düsseldorf,VfB Stuttgart,13.0,9.0,18.0,-26.0,2013
21,Borussia Dortmund,Hamburger SV,32.0,27.0,31.0,-3.0,2013
21,FC Bayern München,FC Schalke 04,41.0,25.0,18.0,73.0,2013
21,Borussia Mönchengladbach,Bayer Leverkusen,15.0,23.0,22.0,-23.0,2013
21,VfB Stuttgart,Werder Bremen,33.0,28.0,31.0,-10.0,2013
21,Hannover 96,TSG 1899 Hoffenheim,2.0,2.0,4.0,-6.0,2013
21,SC Freiburg,Fortuna Düsseldorf,5.0,3.0,4.0,4.0,2013
21,FC Augsburg,1. FSV Mainz 05,4.0,4.0,2.0,2.0,2013
21,SpVgg Greuther Fürth,VfL Wolfsburg,,,,,2013
21,Eintracht Frankfurt,1. FC Nürnberg,23.0,17.0,14.0,20.0,2013
22,Borussia Dortmund,Eintracht Frankfurt,36.0,15.0,27.0,35.0,2013
22,Bayer Leverkusen,FC Augsburg,2.0,0.0,0.0,6.0,2013
22,VfL Wolfsburg,FC Bayern München,3.0,5.0,22.0,-37.0,2013
22,Werder Bremen,SC Freiburg,18.0,3.0,5.0,36.0,2013
22,1. FC Nürnberg,Hannover 96,14.0,14.0,14.0,2.0,2013
22,TSG 1899 Hoffenheim,VfB Stuttgart,0.0,4.0,4.0,-6.0,2013
22,1. FSV Mainz 05,FC Schalke 04,3.0,4.0,9.0,-15.0,2013
22,Hamburger SV,Borussia Mönchengladbach,35.0,23.0,30.0,1.0,2013
22,Fortuna Düsseldorf,SpVgg Greuther Fürth,3.0,5.0,2.0,1.0,2013
23,FC Bayern München,Werder Bremen,41.0,25.0,26.0,42.0,2013
23,FC Schalke 04,Fortuna Düsseldorf,17.0,11.0,10.0,7.0,2013
23,Borussia Mönchengladbach,Borussia Dortmund,26.0,27.0,27.0,6.0,2013
23,VfB Stuttgart,1. FC Nürnberg,31.0,14.0,19.0,42.0,2013
23,Hannover 96,Hamburger SV,14.0,15.0,19.0,-9.0,2013
23,SC Freiburg,Eintracht Frankfurt,8.0,3.0,11.0,-10.0,2013
23,1. FSV Mainz 05,VfL Wolfsburg,5.0,7.0,10.0,-3.0,2013
23,FC Augsburg,TSG 1899 Hoffenheim,0.0,2.0,2.0,-4.0,2013
23,SpVgg Greuther Fürth,Bayer Leverkusen,,,,,2013
24,Borussia Dortmund,Hannover 96,20.0,14.0,10.0,32.0,2013
24,Bayer Leverkusen,VfB Stuttgart,27.0,17.0,22.0,19.0,2013
24,VfL Wolfsburg,FC Schalke 04,9.0,13.0,8.0,-2.0,2013
24,Werder Bremen,FC Augsburg,0.0,2.0,0.0,0.0,2013
24,1. FC Nürnberg,SC Freiburg,11.0,4.0,7.0,13.0,2013
24,TSG 1899 Hoffenheim,FC Bayern München,0.0,3.0,5.0,-14.0,2013
24,Hamburger SV,SpVgg Greuther Fürth,,,,,2013
24,Eintracht Frankfurt,Borussia Mönchengladbach,30.0,22.0,24.0,15.0,2013
24,Fortuna Düsseldorf,1. FSV Mainz 05,4.0,3.0,3.0,0.0,2013
25,FC Bayern München,Fortuna Düsseldorf,25.0,9.0,10.0,41.0,2013
25,FC Schalke 04,Borussia Dortmund,27.0,24.0,29.0,-10.0,2013
