season,location,matchday_nr,home_team_id,home_team_name,away_team_id,away_team_name,goals_home,goals_away,draw,win_home,win_away,outcome
2005,Köln,29,65,1. FC Köln,131,VfL Wolfsburg,3,0,0.0,1.0,0.0,win_home
2005,Stuttgart,29,16,VfB Stuttgart,79,1. FC Nürnberg,1,0,0.0,1.0,0.0,win_home
2005,Bremen,29,134,Werder Bremen,40,FC Bayern München,3,0,0.0,1.0,0.0,win_home
2005,Bielefeld,29,83,Arminia Bielefeld,91,Eintracht Frankfurt,1,0,0.0,1.0,0.0,win_home
2005,Mainz,29,81,1. FSV Mainz 05,55,Hannover 96,0,0,1.0,0.0,0.0,draw
2005,Hamburg,29,100,Hamburger SV,87,Borussia Mönchengladbach,2,0,0.0,1.0,0.0,win_home
2005,Duisburg,29,107,MSV Duisburg,9,FC Schalke 04,1,1,1.0,0.0,0.0,draw
2005,Gelsenkirchen,30,9,FC Schalke 04,65,1. FC Köln,1,1,1.0,0.0,0.0,draw
2005,Leverkusen,30,6,Bayer Leverkusen,87,Borussia Mönchengladbach,2,1,0.0,1.0,0.0,win_home
2005,Berlin,30,54,Hertha BSC,7,Borussia Dortmund,0,0,1.0,0.0,0.0,draw
2005,Duisburg,30,107,MSV Duisburg,100,Hamburger SV,0,2,0.0,0.0,1.0,win_away
2005,Wolfsburg,30,131,VfL Wolfsburg,134,Werder Bremen,1,1,1.0,0.0,0.0,draw
2005,Frankfurt,30,91,Eintracht Frankfurt,81,1. FSV Mainz 05,0,0,1.0,0.0,0.0,draw
2005,München,30,40,FC Bayern München,83,Arminia Bielefeld,2,0,0.0,1.0,0.0,win_home
2005,Nürnberg,30,79,1. FC Nürnberg,76,1. FC Kaiserslautern,3,2,0.0,1.0,0.0,win_home
2005,Hannover,30,55,Hannover 96,16,VfB Stuttgart,3,3,1.0,0.0,0.0,draw
2005,Hamburg,31,100,Hamburger SV,6,Bayer Leverkusen,0,2,0.0,0.0,1.0,win_away
2005,Köln,31,65,1. FC Köln,107,MSV Duisburg,3,1,0.0,1.0,0.0,win_home
2005,Gladbach,31,87,Borussia Mönchengladbach,54,Hertha BSC,2,2,1.0,0.0,0.0,draw
2005,Bielefeld,31,83,Arminia Bielefeld,131,VfL Wolfsburg,0,1,0.0,0.0,1.0,win_away
2005,Dortmund,31,7,Borussia Dortmund,79,1. FC Nürnberg,2,1,0.0,1.0,0.0,win_home
2005,Stuttgart,31,16,VfB Stuttgart,91,Eintracht Frankfurt,0,2,0.0,0.0,1.0,win_away
2005,Kaiserslautern,31,76,1. FC Kaiserslautern,55,Hannover 96,1,0,0.0,1.0,0.0,win_home
2005,Bremen,31,134,Werder Bremen,9,FC Schalke 04,0,0,1.0,0.0,0.0,draw
2005,Mainz,31,81,1. FSV Mainz 05,40,FC Bayern München,2,2,1.0,0.0,0.0,draw
2005,Berlin,32,54,Hertha BSC,6,Bayer Leverkusen,1,5,0.0,0.0,1.0,win_away
2005,Nürnberg,32,79,1. FC Nürnberg,87,Borussia Mönchengladbach,5,2,0.0,1.0,0.0,win_home
2005,Hannover,32,55,Hannover 96,7,Borussia Dortmund,1,2,0.0,0.0,1.0,win_away
2005,Köln,32,65,1. FC Köln,100,Hamburger SV,0,1,0.0,0.0,1.0,win_away
2005,Frankfurt,32,91,Eintracht Frankfurt,76,1. FC Kaiserslautern,2,2,1.0,0.0,0.0,draw
2005,Duisburg,32,107,MSV Duisburg,134,Werder Bremen,3,5,0.0,0.0,1.0,win_away
2005,München,32,40,FC Bayern München,16,VfB Stuttgart,3,1,0.0,1.0,0.0,win_home
2005,Wolfsburg,32,131,VfL Wolfsburg,81,1. FSV Mainz 05,0,3,0.0,0.0,1.0,win_away
2005,Gelsenkirchen,32,9,FC Schalke 04,83,Arminia Bielefeld,3,1,0.0,1.0,0.0,win_home
2005,Bremen,33,134,Werder Bremen,65,1. FC Köln,6,0,0.0,1.0,0.0,win_home
2005,Bielefeld,33,83,Arminia Bielefeld,107,MSV Duisburg,0,2,0.0,0.0,1.0,win_away
2005,Mainz,33,81,1. FSV Mainz 05,9,FC Schalke 04,1,0,0.0,1.0,0.0,win_home
2005,Berlin,33,54,Hertha BSC,100,Hamburger SV,4,2,0.0,1.0,0.0,win_home
2005,Stuttgart,33,16,VfB Stuttgart,131,VfL Wolfsburg,2,1,0.0,1.0,0.0,win_home
2005,Leverkusen,33,6,Bayer Leverkusen,79,1. FC Nürnberg,2,2,1.0,0.0,0.0,draw
2005,Kaiserslautern,33,76,1. FC Kaiserslautern,40,FC Bayern München,1,1,1.0,0.0,0.0,draw
2005,Dortmund,33,7,Borussia Dortmund,91,Eintracht Frankfurt,1,1,1.0,0.0,0.0,draw
2005,Gladbach,33,87,Borussia Mönchengladbach,55,Hannover 96,2,2,1.0,0.0,0.0,draw
2005,Hannover,34,55,Hannover 96,6,Bayer Leverkusen,2,2,1.0,0.0,0.0,draw
2005,Frankfurt,34,91,Eintracht Frankfurt,87,Borussia Mönchengladbach,0,2,0.0,0.0,1.0,win_away
2005,München,34,40,FC Bayern München,7,Borussia Dortmund,3,3,1.0,0.0,0.0,draw
2005,Nürnberg,34,79,1. FC Nürnberg,54,Hertha BSC,2,1,0.0,1.0,0.0,win_home
2005,Wolfsburg,34,131,VfL Wolfsburg,76,1. FC Kaiserslautern,2,2,1.0,0.0,0.0,draw
2005,Hamburg,34,100,Hamburger SV,134,Werder Bremen,1,2,0.0,0.0,1.0,win_away
2005,Gelsenkirchen,34,9,FC Schalke 04,16,VfB Stuttgart,3,2,0.0,1.0,0.0,win_home
2005,Duisburg,34,107,MSV Duisburg,81,1. FSV Mainz 05,0,0,1.0,0.0,0.0,draw
2005,Köln,34,65,1. FC Köln,83,Arminia Bielefeld,4,2,0.0,1.0,0.0,win_home
2006,München,1,40,FC Bayern München,7,Borussia Dortmund,2,0,0.0,1.0,0.0,win_home
2006,Hamburg,1,100,Hamburger SV,83,Arminia Bielefeld,1,1,1.0,0.0,0.0,draw
2006,Leverkusen,1,6,Bayer Leverkusen,23,Alemannia Aachen,3,0,0.0,1.0,0.0,win_home
2006,Stuttgart,1,16,VfB Stuttgart,79,1. FC Nürnberg,0,3,0.0,0.0,1.0,win_away
2006,Gelsenkirchen,1,9,FC Schalke 04,91,Eintracht Frankfurt,1,1,1.0,0.0,0.0,draw
2006,Gladbach,1,87,Borussia Mönchengladbach,93,FC Energie Cottbus,2,0,0.0,1.0,0.0,win_home
2006,Mainz,1,81,1. FSV Mainz 05,129,VfL Bochum,2,1,0.0,1.0,0.0,win_home
2006,Wolfsburg,1,131,VfL Wolfsburg,54,Hertha BSC,0,0,1.0,0.0,0.0,draw
2006,Hannover,1,55,Hannover 96,134,Werder Bremen,2,4,0.0,0.0,1.0,win_away
2006,Nürnberg,2,79,1. FC Nürnberg,87,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,win_home
2006,Bremen,2,134,Werder Bremen,6,Bayer Leverkusen,2,1,0.0,1.0,0.0,win_home
2006,Dortmund,2,7,Borussia Dortmund,81,1. FSV Mainz 05,1,1,1.0,0.0,0.0,draw
2006,Berlin,2,54,Hertha BSC,55,Hannover 96,4,0,0.0,1.0,0.0,win_home
2006,Frankfurt,2,91,Eintracht Frankfurt,131,VfL Wolfsburg,0,0,1.0,0.0,0.0,draw
2006,Cottbus,2,93,FC Energie Cottbus,100,Hamburger SV,2,2,1.0,0.0,0.0,draw
2006,Aachen,2,23,Alemannia Aachen,9,FC Schalke 04,0,1,0.0,0.0,1.0,win_away
2006,Bochum,2,129,VfL Bochum,40,FC Bayern München,1,2,0.0,0.0,1.0,win_away
2006,Bielefeld,2,83,Arminia Bielefeld,16,VfB Stuttgart,2,3,0.0,0.0,1.0,win_away
2006,Gelsenkirchen,3,9,FC Schalke 04,134,Werder Bremen,2,0,0.0,1.0,0.0,win_home
2006,Bochum,3,129,VfL Bochum,93,FC Energie Cottbus,0,1,0.0,0.0,1.0,win_away
2006,Leverkusen,3,6,Bayer Leverkusen,131,VfL Wolfsburg,1,1,1.0,0.0,0.0,draw
2006,Stuttgart,3,16,VfB Stuttgart,7,Borussia Dortmund,1,3,0.0,0.0,1.0,win_away
2006,München,3,40,FC Bayern München,79,1. FC Nürnberg,0,0,1.0,0.0,0.0,draw
2006,Gladbach,3,87,Borussia Mönchengladbach,83,Arminia Bielefeld,1,0,0.0,1.0,0.0,win_home
2006,Hannover,3,55,Hannover 96,23,Alemannia Aachen,0,3,0.0,0.0,1.0,win_away
2006,Hamburg,3,100,Hamburger SV,54,Hertha BSC,1,1,1.0,0.0,0.0,draw
2006,Mainz,3,81,1. FSV Mainz 05,91,Eintracht Frankfurt,1,1,1.0,0.0,0.0,draw
2006,Wolfsburg,4,131,VfL Wolfsburg,55,Hannover 96,1,2,0.0,0.0,1.0,win_away
2006,Bremen,4,134,Werder Bremen,16,VfB Stuttgart,2,3,0.0,0.0,1.0,win_away
2006,Dortmund,4,7,Borussia Dortmund,100,Hamburger SV,1,0,0.0,1.0,0.0,win_home
2006,Nürnberg,4,79,1. FC Nürnberg,129,VfL Bochum,1,1,1.0,0.0,0.0,draw
2006,Bielefeld,4,83,Arminia Bielefeld,40,FC Bayern München,2,1,0.0,1.0,0.0,win_home
2006,Aachen,4,23,Alemannia Aachen,87,Borussia Mönchengladbach,4,2,0.0,1.0,0.0,win_home
2006,Cottbus,4,93,FC Energie Cottbus,81,1. FSV Mainz 05,2,0,0.0,1.0,0.0,win_home
2006,Berlin,4,54,Hertha BSC,9,FC Schalke 04,2,0,0.0,1.0,0.0,win_home
2006,Frankfurt,4,91,Eintracht Frankfurt,6,Bayer Leverkusen,3,1,0.0,1.0,0.0,win_home
2006,Gladbach,5,87,Borussia Mönchengladbach,7,Borussia Dortmund,1,0,0.0,1.0,0.0,win_home
2006,München,5,40,FC Bayern München,23,Alemannia Aachen,2,1,0.0,1.0,0.0,win_home
2006,Hamburg,5,100,Hamburger SV,134,Werder Bremen,1,1,1.0,0.0,0.0,draw
2006,Gelsenkirchen,5,9,FC Schalke 04,131,VfL Wolfsburg,2,0,0.0,1.0,0.0,win_home
2006,Stuttgart,5,16,VfB Stuttgart,91,Eintracht Frankfurt,1,1,1.0,0.0,0.0,draw
2006,Mainz,5,81,1. FSV Mainz 05,54,Hertha BSC,1,1,1.0,0.0,0.0,draw
2006,Hannover,5,55,Hannover 96,6,Bayer Leverkusen,1,1,1.0,0.0,0.0,draw
2006,Bochum,5,129,VfL Bochum,83,Arminia Bielefeld,2,1,0.0,1.0,0.0,win_home
2006,Cottbus,5,93,FC Energie Cottbus,79,1. FC Nürnberg,1,1,1.0,0.0,0.0,draw
2006,Dortmund,6,7,Borussia Dortmund,55,Hannover 96,2,2,1.0,0.0,0.0,draw
2006,Bremen,6,134,Werder Bremen,87,Borussia Mönchengladbach,3,0,0.0,1.0,0.0,win_home
2006,Nürnberg,6,79,1. FC Nürnberg,81,1. FSV Mainz 05,1,1,1.0,0.0,0.0,draw
2006,Bielefeld,6,83,Arminia Bielefeld,93,FC Energie Cottbus,3,1,0.0,1.0,0.0,win_home
2006,Frankfurt,6,91,Eintracht Frankfurt,100,Hamburger SV,2,2,1.0,0.0,0.0,draw
2006,Wolfsburg,6,131,VfL Wolfsburg,40,FC Bayern München,1,0,0.0,1.0,0.0,win_home
2006,Aachen,6,23,Alemannia Aachen,129,VfL Bochum,2,1,0.0,1.0,0.0,win_home
2006,Leverkusen,6,6,Bayer Leverkusen,9,FC Schalke 04,3,1,0.0,1.0,0.0,win_home
2006,Berlin,6,54,Hertha BSC,16,VfB Stuttgart,2,2,1.0,0.0,0.0,draw
2006,Mainz,7,81,1. FSV Mainz 05,23,Alemannia Aachen,1,3,0.0,0.0,1.0,win_away
2006,München,7,40,FC Bayern München,54,Hertha BSC,4,2,0.0,1.0,0.0,win_home
2006,Hamburg,7,100,Hamburger SV,9,FC Schalke 04,1,2,0.0,0.0,1.0,win_away
2006,Stuttgart,7,16,VfB Stuttgart,6,Bayer Leverkusen,3,0,0.0,1.0,0.0,win_home
2006,Gladbach,7,87,Borussia Mönchengladbach,131,VfL Wolfsburg,3,1,0.0,1.0,0.0,win_home
2006,Hannover,7,55,Hannover 96,91,Eintracht Frankfurt,1,1,1.0,0.0,0.0,draw
2006,Bochum,7,129,VfL Bochum,134,Werder Bremen,0,6,0.0,0.0,1.0,win_away
2006,Nürnberg,7,79,1. FC Nürnberg,83,Arminia Bielefeld,1,1,1.0,0.0,0.0,draw
2006,Cottbus,7,93,FC Energie Cottbus,7,Borussia Dortmund,2,3,0.0,0.0,1.0,win_away
2006,Dortmund,8,7,Borussia Dortmund,129,VfL Bochum,1,1,1.0,0.0,0.0,draw
2006,Gelsenkirchen,8,9,FC Schalke 04,55,Hannover 96,2,1,0.0,1.0,0.0,win_home
2006,Bremen,8,134,Werder Bremen,40,FC Bayern München,3,1,0.0,1.0,0.0,win_home
2006,Bielefeld,8,83,Arminia Bielefeld,81,1. FSV Mainz 05,1,0,0.0,1.0,0.0,win_home
2006,Wolfsburg,8,131,VfL Wolfsburg,16,VfB Stuttgart,1,1,1.0,0.0,0.0,draw
2006,Berlin,8,54,Hertha BSC,87,Borussia Mönchengladbach,2,1,0.0,1.0,0.0,win_home
2006,Aachen,8,23,Alemannia Aachen,93,FC Energie Cottbus,1,2,0.0,0.0,1.0,win_away
2006,Leverkusen,8,6,Bayer Leverkusen,100,Hamburger SV,1,2,0.0,0.0,1.0,win_away
2006,Frankfurt,8,91,Eintracht Frankfurt,79,1. FC Nürnberg,2,2,1.0,0.0,0.0,draw
2006,Mainz,9,81,1. FSV Mainz 05,134,Werder Bremen,1,6,0.0,0.0,1.0,win_away
2006,München,9,40,FC Bayern München,91,Eintracht Frankfurt,2,0,0.0,1.0,0.0,win_home
2006,Hamburg,9,100,Hamburger SV,55,Hannover 96,0,0,1.0,0.0,0.0,draw
2006,Nürnberg,9,79,1. FC Nürnberg,7,Borussia Dortmund,1,1,1.0,0.0,0.0,draw
2006,Gladbach,9,87,Borussia Mönchengladbach,6,Bayer Leverkusen,0,2,0.0,0.0,1.0,win_away
2006,Bochum,9,129,VfL Bochum,131,VfL Wolfsburg,0,1,0.0,0.0,1.0,win_away
2006,Cottbus,9,93,FC Energie Cottbus,54,Hertha BSC,2,0,0.0,1.0,0.0,win_home
2006,Stuttgart,9,16,VfB Stuttgart,9,FC Schalke 04,3,0,0.0,1.0,0.0,win_home
2006,Bielefeld,9,83,Arminia Bielefeld,23,Alemannia Aachen,5,1,0.0,1.0,0.0,win_home
2006,Hannover,10,55,Hannover 96,129,VfL Bochum,0,2,0.0,0.0,1.0,win_away
2006,Bremen,10,134,Werder Bremen,93,FC Energie Cottbus,1,1,1.0,0.0,0.0,draw
2006,Berlin,10,54,Hertha BSC,79,1. FC Nürnberg,2,1,0.0,1.0,0.0,win_home
2006,Dortmund,10,7,Borussia Dortmund,83,Arminia Bielefeld,1,1,1.0,0.0,0.0,draw
2006,Wolfsburg,10,131,VfL Wolfsburg,100,Hamburger SV,1,0,0.0,1.0,0.0,win_home
2006,Aachen,10,23,Alemannia Aachen,16,VfB Stuttgart,2,4,0.0,0.0,1.0,win_away
2006,Leverkusen,10,6,Bayer Leverkusen,81,1. FSV Mainz 05,1,1,1.0,0.0,0.0,draw
2006,Gelsenkirchen,10,9,FC Schalke 04,40,FC Bayern München,2,2,1.0,0.0,0.0,draw
2006,Frankfurt,10,91,Eintracht Frankfurt,87,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,win_home
2006,Stuttgart,11,16,VfB Stuttgart,100,Hamburger SV,2,0,0.0,1.0,0.0,win_home
2006,Dortmund,11,7,Borussia Dortmund,23,Alemannia Aachen,0,0,1.0,0.0,0.0,draw
2006,Mainz,11,81,1. FSV Mainz 05,131,VfL Wolfsburg,1,2,0.0,0.0,1.0,win_away
2006,Nürnberg,11,79,1. FC Nürnberg,134,Werder Bremen,1,2,0.0,0.0,1.0,win_away
2006,Bochum,11,129,VfL Bochum,6,Bayer Leverkusen,1,3,0.0,0.0,1.0,win_away
2006,Bielefeld,11,83,Arminia Bielefeld,54,Hertha BSC,2,2,1.0,0.0,0.0,draw
2006,München,11,40,FC Bayern München,55,Hannover 96,0,1,0.0,0.0,1.0,win_away
2006,Gladbach,11,87,Borussia Mönchengladbach,9,FC Schalke 04,0,2,0.0,0.0,1.0,win_away
2006,Cottbus,11,93,FC Energie Cottbus,91,Eintracht Frankfurt,0,1,0.0,0.0,1.0,win_away
2006,Bremen,12,134,Werder Bremen,7,Borussia Dortmund,1,3,0.0,0.0,1.0,win_away
2006,Gelsenkirchen,12,9,FC Schalke 04,81,1. FSV Mainz 05,4,0,0.0,1.0,0.0,win_home
2006,Leverkusen,12,6,Bayer Leverkusen,40,FC Bayern München,2,3,0.0,0.0,1.0,win_away
2006,Hamburg,12,100,Hamburger SV,87,Borussia Mönchengladbach,1,1,1.0,0.0,0.0,draw
2006,Wolfsburg,12,131,VfL Wolfsburg,93,FC Energie Cottbus,0,0,1.0,0.0,0.0,draw
2006,Berlin,12,54,Hertha BSC,129,VfL Bochum,3,3,1.0,0.0,0.0,draw
2006,Frankfurt,12,91,Eintracht Frankfurt,83,Arminia Bielefeld,0,3,0.0,0.0,1.0,win_away
2006,Hannover,12,55,Hannover 96,16,VfB Stuttgart,1,2,0.0,0.0,1.0,win_away
2006,Aachen,12,23,Alemannia Aachen,79,1. FC Nürnberg,1,1,1.0,0.0,0.0,draw
2006,Bochum,13,129,VfL Bochum,91,Eintracht Frankfurt,4,3,0.0,1.0,0.0,win_home
2006,München,13,40,FC Bayern München,16,VfB Stuttgart,2,1,0.0,1.0,0.0,win_home
2006,Dortmund,13,7,Borussia Dortmund,54,Hertha BSC,1,2,0.0,0.0,1.0,win_away
2006,Nürnberg,13,79,1. FC Nürnberg,6,Bayer Leverkusen,3,2,0.0,1.0,0.0,win_home
2006,Mainz,13,81,1. FSV Mainz 05,100,Hamburger SV,0,0,1.0,0.0,0.0,draw
2006,Aachen,13,23,Alemannia Aachen,134,Werder Bremen,2,2,1.0,0.0,0.0,draw
2006,Cottbus,13,93,FC Energie Cottbus,9,FC Schalke 04,2,4,0.0,0.0,1.0,win_away
2006,Gladbach,13,87,Borussia Mönchengladbach,55,Hannover 96,0,1,0.0,0.0,1.0,win_away
2006,Bielefeld,13,83,Arminia Bielefeld,131,VfL Wolfsburg,0,0,1.0,0.0,0.0,draw
2006,Gelsenkirchen,14,9,FC Schalke 04,129,VfL Bochum,2,1,0.0,1.0,0.0,win_home
2006,Bremen,14,134,Werder Bremen,83,Arminia Bielefeld,3,0,0.0,1.0,0.0,win_home
2006,Hamburg,14,100,Hamburger SV,40,FC Bayern München,1,2,0.0,0.0,1.0,win_away
2006,Berlin,14,54,Hertha BSC,23,Alemannia Aachen,2,1,0.0,1.0,0.0,win_home
2006,Hannover,14,55,Hannover 96,81,1. FSV Mainz 05,1,0,0.0,1.0,0.0,win_home
2006,Frankfurt,14,91,Eintracht Frankfurt,7,Borussia Dortmund,1,1,1.0,0.0,0.0,draw
2006,Wolfsburg,14,131,VfL Wolfsburg,79,1. FC Nürnberg,1,1,1.0,0.0,0.0,draw
2006,Leverkusen,14,6,Bayer Leverkusen,93,FC Energie Cottbus,3,1,0.0,1.0,0.0,win_home
2006,Stuttgart,14,16,VfB Stuttgart,87,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,win_home
2006,Mainz,15,81,1. FSV Mainz 05,16,VfB Stuttgart,0,0,1.0,0.0,0.0,draw
2006,Bremen,15,134,Werder Bremen,54,Hertha BSC,3,1,0.0,1.0,0.0,win_home
2006,Bochum,15,129,VfL Bochum,100,Hamburger SV,2,1,0.0,1.0,0.0,win_home
2006,Bielefeld,15,83,Arminia Bielefeld,6,Bayer Leverkusen,0,0,1.0,0.0,0.0,draw
2006,München,15,40,FC Bayern München,87,Borussia Mönchengladbach,1,1,1.0,0.0,0.0,draw
2006,Dortmund,15,7,Borussia Dortmund,131,VfL Wolfsburg,1,0,0.0,1.0,0.0,win_home
2006,Cottbus,15,93,FC Energie Cottbus,55,Hannover 96,0,1,0.0,0.0,1.0,win_away
2006,Nürnberg,15,79,1. FC Nürnberg,9,FC Schalke 04,0,0,1.0,0.0,0.0,draw
2006,Aachen,15,23,Alemannia Aachen,91,Eintracht Frankfurt,2,3,0.0,0.0,1.0,win_away
2006,Leverkusen,16,6,Bayer Leverkusen,54,Hertha BSC,2,1,0.0,1.0,0.0,win_home
2006,München,16,40,FC Bayern München,93,FC Energie Cottbus,2,1,0.0,1.0,0.0,win_home
2006,Hamburg,16,100,Hamburger SV,79,1. FC Nürnberg,0,0,1.0,0.0,0.0,draw
2006,Stuttgart,16,16,VfB Stuttgart,129,VfL Bochum,1,0,0.0,1.0,0.0,win_home
2006,Gladbach,16,87,Borussia Mönchengladbach,81,1. FSV Mainz 05,1,1,1.0,0.0,0.0,draw
2006,Hannover,16,55,Hannover 96,83,Arminia Bielefeld,1,1,1.0,0.0,0.0,draw
2006,Frankfurt,16,91,Eintracht Frankfurt,134,Werder Bremen,2,6,0.0,0.0,1.0,win_away
2006,Gelsenkirchen,16,9,FC Schalke 04,7,Borussia Dortmund,3,1,0.0,1.0,0.0,win_home
2006,Wolfsburg,16,131,VfL Wolfsburg,23,Alemannia Aachen,1,2,0.0,0.0,1.0,win_away
2006,Bochum,17,129,VfL Bochum,87,Borussia Mönchengladbach,2,0,0.0,1.0,0.0,win_home
2006,Bielefeld,17,83,Arminia Bielefeld,9,FC Schalke 04,0,1,0.0,0.0,1.0,win_away
2006,Berlin,17,54,Hertha BSC,91,Eintracht Frankfurt,1,0,0.0,1.0,0.0,win_home
2006,Mainz,17,81,1. FSV Mainz 05,40,FC Bayern München,0,4,0.0,0.0,1.0,win_away
2006,Cottbus,17,93,FC Energie Cottbus,16,VfB Stuttgart,0,0,1.0,0.0,0.0,draw
2006,Nürnberg,17,79,1. FC Nürnberg,55,Hannover 96,3,1,0.0,1.0,0.0,win_home
2006,Aachen,17,23,Alemannia Aachen,100,Hamburger SV,3,3,1.0,0.0,0.0,draw
2006,Bremen,17,134,Werder Bremen,131,VfL Wolfsburg,2,1,0.0,1.0,0.0,win_home
2006,Dortmund,17,7,Borussia Dortmund,6,Bayer Leverkusen,1,2,0.0,0.0,1.0,win_away
2006,Dortmund,18,7,Borussia Dortmund,40,FC Bayern München,3,2,0.0,1.0,0.0,win_home
2006,Bielefeld,18,83,Arminia Bielefeld,100,Hamburger SV,1,1,1.0,0.0,0.0,draw
2006,Nürnberg,18,79,1. FC Nürnberg,16,VfB Stuttgart,4,1,0.0,1.0,0.0,win_home
2006,Frankfurt,18,91,Eintracht Frankfurt,9,FC Schalke 04,1,3,0.0,0.0,1.0,win_away
2006,Cottbus,18,93,FC Energie Cottbus,87,Borussia Mönchengladbach,3,1,0.0,1.0,0.0,win_home
2006,Bochum,18,129,VfL Bochum,81,1. FSV Mainz 05,0,1,0.0,0.0,1.0,win_away
2006,Berlin,18,54,Hertha BSC,131,VfL Wolfsburg,2,1,0.0,1.0,0.0,win_home
2006,Aachen,18,23,Alemannia Aachen,6,Bayer Leverkusen,2,3,0.0,0.0,1.0,win_away
2006,Bremen,18,134,Werder Bremen,55,Hannover 96,3,0,0.0,1.0,0.0,win_home
2006,München,19,40,FC Bayern München,129,VfL Bochum,0,0,1.0,0.0,0.0,draw
2006,Stuttgart,19,16,VfB Stuttgart,83,Arminia Bielefeld,3,2,0.0,1.0,0.0,win_home
2006,Wolfsburg,19,131,VfL Wolfsburg,91,Eintracht Frankfurt,2,2,1.0,0.0,0.0,draw
2006,Gladbach,19,87,Borussia Mönchengladbach,79,1. FC Nürnberg,0,0,1.0,0.0,0.0,draw
2006,Leverkusen,19,6,Bayer Leverkusen,134,Werder Bremen,0,2,0.0,0.0,1.0,win_away
2006,Mainz,19,81,1. FSV Mainz 05,7,Borussia Dortmund,1,0,0.0,1.0,0.0,win_home
2006,Hannover,19,55,Hannover 96,54,Hertha BSC,5,0,0.0,1.0,0.0,win_home
2006,Hamburg,19,100,Hamburger SV,93,FC Energie Cottbus,1,1,1.0,0.0,0.0,draw
2006,Gelsenkirchen,19,9,FC Schalke 04,23,Alemannia Aachen,2,1,0.0,1.0,0.0,win_home
2006,Nürnberg,20,79,1. FC Nürnberg,40,FC Bayern München,3,0,0.0,1.0,0.0,win_home
2006,Cottbus,20,93,FC Energie Cottbus,129,VfL Bochum,0,0,1.0,0.0,0.0,draw
2006,Wolfsburg,20,131,VfL Wolfsburg,6,Bayer Leverkusen,3,2,0.0,1.0,0.0,win_home
2006,Berlin,20,54,Hertha BSC,100,Hamburger SV,2,1,0.0,1.0,0.0,win_home
2006,Bielefeld,20,83,Arminia Bielefeld,87,Borussia Mönchengladbach,0,2,0.0,0.0,1.0,win_away
2006,Frankfurt,20,91,Eintracht Frankfurt,81,1. FSV Mainz 05,0,0,1.0,0.0,0.0,draw
2006,Aachen,20,23,Alemannia Aachen,55,Hannover 96,1,4,0.0,0.0,1.0,win_away
2006,Bremen,20,134,Werder Bremen,9,FC Schalke 04,0,2,0.0,0.0,1.0,win_away
2006,Dortmund,20,7,Borussia Dortmund,16,VfB Stuttgart,0,1,0.0,0.0,1.0,win_away
2006,Hannover,21,55,Hannover 96,131,VfL Wolfsburg,2,2,1.0,0.0,0.0,draw
2006,Stuttgart,21,16,VfB Stuttgart,134,Werder Bremen,4,1,0.0,1.0,0.0,win_home
2006,Gelsenkirchen,21,9,FC Schalke 04,54,Hertha BSC,2,0,0.0,1.0,0.0,win_home
2006,Hamburg,21,100,Hamburger SV,7,Borussia Dortmund,3,0,0.0,1.0,0.0,win_home
2006,Leverkusen,21,6,Bayer Leverkusen,91,Eintracht Frankfurt,2,2,1.0,0.0,0.0,draw
2006,Gladbach,21,87,Borussia Mönchengladbach,23,Alemannia Aachen,0,0,1.0,0.0,0.0,draw
2006,Mainz,21,81,1. FSV Mainz 05,93,FC Energie Cottbus,4,1,0.0,1.0,0.0,win_home
2006,Bochum,21,129,VfL Bochum,79,1. FC Nürnberg,0,2,0.0,0.0,1.0,win_away
2006,München,21,40,FC Bayern München,83,Arminia Bielefeld,1,0,0.0,1.0,0.0,win_home
2006,Frankfurt,22,91,Eintracht Frankfurt,16,VfB Stuttgart,0,4,0.0,0.0,1.0,win_away
2006,Aachen,22,23,Alemannia Aachen,40,FC Bayern München,1,0,0.0,1.0,0.0,win_home
2006,Bremen,22,134,Werder Bremen,100,Hamburger SV,0,2,0.0,0.0,1.0,win_away
2006,Wolfsburg,22,131,VfL Wolfsburg,9,FC Schalke 04,2,2,1.0,0.0,0.0,draw
2006,Dortmund,22,7,Borussia Dortmund,87,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,win_home
2006,Berlin,22,54,Hertha BSC,81,1. FSV Mainz 05,1,2,0.0,0.0,1.0,win_away
2006,Leverkusen,22,6,Bayer Leverkusen,55,Hannover 96,0,1,0.0,0.0,1.0,win_away
2006,Bielefeld,22,83,Arminia Bielefeld,129,VfL Bochum,1,3,0.0,0.0,1.0,win_away
2006,Nürnberg,22,79,1. FC Nürnberg,93,FC Energie Cottbus,1,0,0.0,1.0,0.0,win_home
2006,Stuttgart,23,16,VfB Stuttgart,54,Hertha BSC,0,0,1.0,0.0,0.0,draw
2006,Hannover,23,55,Hannover 96,7,Borussia Dortmund,4,2,0.0,1.0,0.0,win_home
2006,Mainz,23,81,1. FSV Mainz 05,79,1. FC Nürnberg,2,1,0.0,1.0,0.0,win_home
2006,Cottbus,23,93,FC Energie Cottbus,83,Arminia Bielefeld,2,1,0.0,1.0,0.0,win_home
2006,Hamburg,23,100,Hamburger SV,91,Eintracht Frankfurt,3,1,0.0,1.0,0.0,win_home
